"iso3c","year","country","cov","gen","gdp","pop","pop_i","gdp_i","cov_i","gen_i"
"MDA",1890,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"MDA",1900,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"MDA",1910,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"MDA",1920,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"MDA",1930,"country.name",NA,NA,NA,NA,NA,NA,NA,NA
"MDA",1940,"country.name",27,60,NA,NA,NA,NA,27,60
"MDA",1949,"country.name",50,60,NA,NA,NA,NA,50,60
"MDA",1950,"country.name",NA,NA,NA,2336.432,2336.432,NA,50,60
"MDA",1951,"country.name",NA,NA,NA,2422.094,2422.094,NA,50,60
"MDA",1952,"country.name",NA,NA,NA,2466.74,2466.74,NA,50,60
"MDA",1953,"country.name",NA,NA,NA,2505.504,2505.504,NA,50,60
"MDA",1954,"country.name",NA,NA,NA,2565.909,2565.909,NA,50,60
"MDA",1955,"country.name",NA,NA,NA,2622.424,2622.424,NA,50,60
"MDA",1956,"country.name",60,60,NA,2682.168,2682.168,NA,60,60
"MDA",1957,"country.name",NA,NA,NA,2758.94,2758.94,NA,60,60
"MDA",1958,"country.name",NA,NA,NA,2838.489,2838.489,NA,60,60
"MDA",1959,"country.name",NA,NA,NA,2919.316,2919.316,NA,60,60
"MDA",1960,"country.name",NA,NA,NA,2998.981,2998.981,NA,60,60
"MDA",1961,"country.name",65,60,NA,3068.962,3068.962,NA,65,60
"MDA",1962,"country.name",NA,NA,NA,3136.438,3136.438,NA,65,60
"MDA",1963,"country.name",NA,NA,NA,3204.914,3204.914,NA,65,60
"MDA",1964,"country.name",NA,NA,NA,3271.001,3271.001,NA,65,60
"MDA",1965,"country.name",NA,NA,NA,3333.549,3333.549,NA,65,60
"MDA",1966,"country.name",NA,NA,NA,3394.16,3394.16,NA,65,60
"MDA",1967,"country.name",NA,NA,NA,3452.263,3452.263,NA,65,60
"MDA",1968,"country.name",NA,NA,NA,3505.944,3505.944,NA,65,60
"MDA",1969,"country.name",NA,NA,NA,3549.42,3549.42,NA,65,60
"MDA",1970,"country.name",NA,NA,NA,3594.517,3594.517,NA,65,60
"MDA",1971,"country.name",NA,NA,NA,3648.754,3648.754,NA,65,60
"MDA",1972,"country.name",NA,NA,NA,3703.001,3703.001,NA,65,60
"MDA",1973,"country.name",77,90,8552,3752.827,3752.827,8552,77,90
"MDA",1974,"country.name",NA,NA,NA,3800.643,3800.643,8627.14285714286,77,90
"MDA",1975,"country.name",NA,NA,NA,3846.519,3846.519,8702.28571428571,77,90
"MDA",1976,"country.name",NA,NA,NA,3885.894,3885.894,8777.42857142857,77,90
"MDA",1977,"country.name",NA,NA,NA,3920.281,3920.281,8852.57142857143,77,90
"MDA",1978,"country.name",NA,NA,NA,3947.422,3947.422,8927.71428571429,77,90
"MDA",1979,"country.name",NA,NA,NA,3969.989,3969.989,9002.85714285714,77,90
"MDA",1980,"country.name",NA,NA,9078,3996.278,3996.278,9078,77,90
"MDA",1981,"country.name",NA,NA,9538,4026.204,4026.204,9538,77,90
"MDA",1982,"country.name",NA,NA,10026,4055.086,4055.086,10026,77,90
"MDA",1983,"country.name",NA,NA,10378,4082.711,4082.711,10378,77,90
"MDA",1984,"country.name",NA,NA,10508,4113.243,4113.243,10508,77,90
"MDA",1985,"country.name",NA,NA,9398,4148.172,4148.172,9398,77,90
"MDA",1986,"country.name",NA,NA,9937,4183.283,4183.283,9937,77,90
"MDA",1987,"country.name",87,90,9852,4216.682,4216.682,9852,87,90
"MDA",1988,"country.name",NA,NA,9731,4289.659,4289.659,9731,87,90
"MDA",1989,"country.name",NA,NA,10288,4359.496,4359.496,10288,87,90
"MDA",1990,"country.name",NA,NA,9835,4394,4394,9835,87,90
"MDA",1991,"country.name",50,100,7957.68834515401,4400.57,4400.57,7957.68834515401,50,100
"MDA",1992,"country.name",NA,NA,5546.36640387555,4402.35,4402.35,5546.36640387555,50,100
"MDA",1993,"country.name",NA,NA,5383.85820523567,4400.8,4400.8,5383.85820523567,50,100
"MDA",1994,"country.name",NA,NA,3662.20876324547,4391.94,4391.94,3662.20876324547,50,100
"MDA",1995,"country.name",NA,NA,3558.82669872775,4374.99,4374.99,3558.82669872775,50,100
"MDA",1996,"country.name",NA,NA,3305.49665221579,4353.79,4353.79,3305.49665221579,50,100
"MDA",1997,"country.name",NA,NA,3322.47899253238,4324.04,4324.04,3322.47899253238,50,100
"MDA",1998,"country.name",NA,NA,3078.00963149897,4285.7,4285.7,3078.00963149897,50,100
"MDA",1999,"country.name",NA,NA,2949.90661080794,4244.18,4244.18,2949.90661080794,50,100
"MDA",2000,"country.name",NA,NA,2989.53479831132,4199.33,4199.33,2989.53479831132,50,100
"MDA",2001,"country.name",NA,NA,3150.63143439343,4154,4154,3150.63143439343,50,100
"MDA",2002,"country.name",55,100,3373.70915976774,4107.59,4107.59,3373.70915976774,55,100
"MDA",2003,"country.name",NA,NA,3575.26801047987,4059.43,4059.43,3575.26801047987,55,100
"MDA",2004,"country.name",NA,NA,3813.43113404425,4012.88,4012.88,3813.43113404425,55,100
"MDA",2005,"country.name",NA,NA,4073.6736093451,3966.31,3966.31,4073.6736093451,55,100
"MDA",2006,"country.name",NA,NA,4243.07044830711,3918.92,3918.92,4243.07044830711,55,100
"MDA",2007,"country.name",NA,NA,4342.74557466005,3873.07,3873.07,4342.74557466005,55,100
"MDA",2008,"country.name",NA,NA,4652.45725879469,3829.19,3829.19,4652.45725879469,55,100
"MDA",2009,"country.name",NA,NA,4342.52789927954,3787.94,3787.94,4342.52789927954,55,100
"MDA",2010,"country.name",60.2,100,4615.3240443619,3748.22,3748.22,4615.3240443619,60.2,100
"MDA",2011,"country.name",NA,NA,4892,3709.19,3709.19,4892,60.2,100
"MDA",2012,"country.name",NA,NA,4914.03795816787,3670.77,3670.77,4914.03795816787,60.2,100
"MDA",2013,"country.name",NA,NA,5414.35053541537,3632.88,3632.88,5414.35053541537,60.2,100
"MDA",2014,"country.name",NA,NA,5744.25177982027,3595.45,3595.45,5744.25177982027,60.2,100
"MDA",2015,"country.name",NA,NA,5784.49167947923,3558.37,3558.37,5784.49167947923,60.2,100
"MDA",2016,"country.name",NA,NA,6102.69453753903,3521.54,3521.54,6102.69453753903,60.2,100
"MDA",2017,"country.name",NA,NA,6425.86544902602,3484.9,3484.9,6425.86544902602,60.2,100
"MDA",2018,"country.name",71.6,100,6760.11139533735,3448.41,3448.41,6760.11139533735,71.6,100
"MDA",2019,"country.name",NA,NA,7078.22992553957,3411.99,3411.99,7078.22992553957,71.6,100
"MDA",2020,"country.name",NA,NA,6560.74776968675,3375.58,3375.58,6560.74776968675,71.6,100
"MDA",2021,"country.name",NA,NA,7557.38553254587,3339.07,3339.07,7557.38553254587,71.6,100
"MDA",2022,"country.name",NA,NA,6674.87128770983,3569.74,3569.74,6674.87128770983,71.6,100
"MDG",1000,"country.name",NA,NA,NA,200,200,NA,NA,NA
"MDG",1500,"country.name",NA,NA,NA,700,700,NA,NA,NA
"MDG",1600,"country.name",NA,NA,NA,800,800,NA,NA,NA
"MDG",1700,"country.name",NA,NA,NA,1000,1000,NA,NA,NA
"MDG",1820,"country.name",NA,NA,NA,1683,1683,NA,NA,NA
"MDG",1880,"country.name",NA,NA,NA,NA,3038.74015384615,NA,NA,NA
"MDG",1890,"country.name",NA,NA,NA,NA,3264.69684615385,NA,NA,NA
"MDG",1900,"country.name",NA,NA,NA,NA,3490.65353846154,NA,NA,NA
"MDG",1910,"country.name",NA,NA,NA,NA,3716.61023076923,NA,NA,NA
"MDG",1920,"country.name",NA,NA,NA,NA,3942.56692307692,NA,NA,NA
"MDG",1925,"country.name",2.5,50,NA,NA,4055.54526923077,NA,2.5,50
"MDG",1930,"country.name",NA,NA,NA,NA,4168.52361538462,NA,2.5,50
"MDG",1940,"country.name",NA,NA,NA,NA,4394.48030769231,NA,2.5,50
"MDG",1950,"country.name",NA,NA,1516,4620.437,4620.437,1516,2.5,50
"MDG",1951,"country.name",NA,NA,1549,4690.031,4690.031,1549,2.5,50
"MDG",1952,"country.name",NA,NA,1581,4762.912,4762.912,1581,2.5,50
"MDG",1953,"country.name",NA,NA,1613,4839.248,4839.248,1613,2.5,50
"MDG",1954,"country.name",NA,NA,1645,4919.118,4919.118,1645,2.5,50
"MDG",1955,"country.name",NA,NA,1677,5002.657,5002.657,1677,2.5,50
"MDG",1956,"country.name",NA,NA,1709,5090.058,5090.058,1709,2.5,50
"MDG",1957,"country.name",NA,NA,1741,5181.679,5181.679,1741,2.5,50
"MDG",1958,"country.name",7.5,36,1773,5277.482,5277.482,1773,7.5,36
"MDG",1959,"country.name",NA,NA,1804,5377.583,5377.583,1804,7.5,36
"MDG",1960,"country.name",NA,NA,1793,5481.721,5481.721,1793,7.5,36
"MDG",1961,"country.name",NA,NA,1795,5590.111,5590.111,1795,7.5,36
"MDG",1962,"country.name",NA,NA,1800,5703.324,5703.324,1800,7.5,36
"MDG",1963,"country.name",NA,NA,1747,5821.158,5821.158,1747,7.5,36
"MDG",1964,"country.name",NA,NA,1779,5943.744,5943.744,1779,7.5,36
"MDG",1965,"country.name",NA,NA,1734,6070.004,6070.004,1734,7.5,36
"MDG",1966,"country.name",NA,NA,1733,6200,6200,1733,7.5,36
"MDG",1967,"country.name",NA,NA,1790,6334.556,6334.556,1790,7.5,36
"MDG",1968,"country.name",7.5,66.67,1871,6473.179,6473.179,1871,7.5,66.67
"MDG",1969,"country.name",NA,NA,1900,6615.873,6615.873,1900,7.5,66.67
"MDG",1970,"country.name",NA,NA,1954,6765.644,6765.644,1954,7.5,66.67
"MDG",1971,"country.name",NA,NA,1986,6920.494,6920.494,1986,7.5,66.67
"MDG",1972,"country.name",NA,NA,1916,7082.43,7082.43,1916,7.5,66.67
"MDG",1973,"country.name",NA,NA,1824,7250.455,7250.455,1824,7.5,66.67
"MDG",1974,"country.name",NA,NA,1816,7423.573,7423.573,1816,7.5,66.67
"MDG",1975,"country.name",NA,NA,1795,7603.79,7603.79,1795,7.5,66.67
"MDG",1976,"country.name",NA,NA,1694,7807.4,7807.4,1694,7.5,66.67
"MDG",1977,"country.name",NA,NA,1691,8011.695,8011.695,1691,7.5,66.67
"MDG",1978,"country.name",NA,NA,1604,8224.285,8224.285,1604,7.5,66.67
"MDG",1979,"country.name",NA,NA,1714,8453.131,8453.131,1714,7.5,66.67
"MDG",1980,"country.name",NA,NA,1680,8691.245,8691.245,1680,7.5,66.67
"MDG",1981,"country.name",NA,NA,1492,8938.764,8938.764,1492,7.5,66.67
"MDG",1982,"country.name",NA,NA,1423,9195.873,9195.873,1423,7.5,66.67
"MDG",1983,"country.name",NA,NA,1395,9463.017,9463.017,1395,7.5,66.67
"MDG",1984,"country.name",NA,NA,1305,9740.535,9740.535,1305,7.5,66.67
"MDG",1985,"country.name",NA,NA,1296,10028.632,10028.632,1296,7.5,66.67
"MDG",1986,"country.name",NA,NA,1267,10327.391,10327.391,1267,7.5,66.67
